Last name of the artist;First name of the artist;Sex of the artist (F/M/FM/empty);Membership in movement, if applicable;Biographical elements;Detailed address of the artist, as it appears in the catalogue;Country of the artist;State of the artist;City of the artist;Street number of the artist's address;Street name of the artist's address;Floor level of the artist's address;Local address of the artist;Additional information on the artist's address;Address as it appears in the catalogue;Country of the artist 2;State of the artist 2;City of the artist 2;Street number of the artist's address 2;Street name of the artist's address 2;Floor level of the artist's address 2;Local address of the artist 2;Additional information on the artist's address 2;Artist's nationality;Student of;Birth year;Month of birth;Day of birth;Detailed birth address of the artist, as it appears in the catalogue;Country of birth;State of birth;City of birth;Street number of the birth address;Street name of the birth address;Floor level of the birth address;Local address of birth;Additional information on the birth address;Year of death;Month of death;Day of death;Detailed death address of the artist, as it appears in the catalogue;Country of death;State of death;City of death;Street number of the death address;Street name of the death address;Floor level of the death address;Local address of death;Additional information on the death address;Notes;Number;Title of artwork;Subtitle;Translated title;Start year of creation;Start month of creation;Start day of creation;End year of creation;End month of creation;End day of creation;Country of creation;State of creation;City of creation;Dimensions;Categories;Medium;Room;Chapter of the catalogue ?;Price;Location/Owner;Owner's country;Owner's state;Owner's city;Notes;
MATHIEU (Mlle) Marie-Alexandrine; ; ; ; née à Nevers (Nièvre). -Marry, près Nevers (Nièvre; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;753;A la procession (Berry). Aquarelle);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MAUFRA, Maxime; ; ; ;né à Nantes. -3 bis rue Bleue; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;754;Le Trou aux Goélands;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MAUFRA, Maxime; ; ; ;né à Nantes. -3 bis rue Bleue; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;755;Le s Goémons jaunes;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MAUFRA, Maxime; ; ; ;né à Nantes. -3 bis rue Bleue; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;756;La Mare près la mer;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MAUFRA, Maxime; ; ; ;né à Nantes. -3 bis rue Bleue; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;757;Bord de côtes rocheuses;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MAUFRA, Maxime; ; ; ;né à Nantes. -3 bis rue Bleue; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;758;Marée montante;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MAUFRA, Maxime; ; ; ;né à Nantes. -3 bis rue Bleue; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;759;La Neige au bord de la mer;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MAUFRA, Maxime; ; ; ;né à Nantes. -3 bis rue Bleue; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;760;Gros temps;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MAZADE (de), Alexandre; ; ; ;né à Paris. -107, boulevard Sébastopol; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;761;Pelouse du château de Nointel (Seine et;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MAZADE (de), Alexandre; ; ; ;né à Paris. -107, boulevard Sébastopol; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;762;Entrée du parc de Pougues (Nièvre). Vue à vol d'oiseau;Vernis Martin; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MAZADE (de), Alexandre; ; ; ;né à Paris. -107, boulevard Sébastopol; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;763;Coteau et église de Montmorency (Seine et-Oise;Ebauche; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MAZADE (de), Alexandre; ; ; ;né à Paris. -107, boulevard Sébastopol; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;764;Eglise de Beaumont-sur-Oise (Seine Oise;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MAZADE (de), Alexandre; ; ; ;né à Paris. -107, boulevard Sébastopol; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;765;Coin de potager, Beaumont (Seine Oise;Appartient à M. A. Leduc); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MEIFREN, Eliseo; ; ; ;né à Barcelone (Espagne). -15, rue Hégésippe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;766;Golfe, Naples;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MEIFREN, Eliseo; ; ; ;né à Barcelone (Espagne). -15, rue Hégésippe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;767;Senahuga (Espagne);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MERCIER, Paul-Joseph-Marie; ; ; ;né à Dreux (Eure Loir). 37, rue Denfert-Rochereau, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;768;Paysage. Vue de Dieppe;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MERCIER, Paul-Joseph-Marie; ; ; ;né à Dreux (Eure Loir). 37, rue Denfert-Rochereau, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;769;Oranges;Nature morte; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MERCIER, Paul-Joseph-Marie; ; ; ;né à Dreux (Eure Loir). 37, rue Denfert-Rochereau, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;770;Bondons;Nature morte; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MERCIER, Paul-Joseph-Marie; ; ; ;né à Dreux (Eure Loir). 37, rue Denfert-Rochereau, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;771;Marine au Hâvre;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MESPLÈS, Paul-Eugène; ; ; ;né à Paris. -29, rue Clauzel; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;772;Invitation joviale;Aquarelle; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MESPLÈS, Paul-Eugène; ; ; ;né à Paris. -29, rue Clauzel; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;773;Entrée de Coryphées;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MESPLÈS, Paul-Eugène; ; ; ;né à Paris. -29, rue Clauzel; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;774;Un soir d'été;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MESPLÈS, Paul-Eugène; ; ; ;né à Paris. -29, rue Clauzel; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;775;Etude de liseuse;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MESPLÈS, Paul-Eugène; ; ; ;né à Paris. -29, rue Clauzel; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;776;Route de Vetheuil;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MESPLÈS, Paul-Eugène; ; ; ;né à Paris. -29, rue Clauzel; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;777;Rue du Pollet (Dieppe;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MESPLÈS, Paul-Eugène; ; ; ;né à Paris. -29, rue Clauzel; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;778;La cour au Beurre (Pollet;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MESPLÈS, Paul-Eugène; ; ; ;né à Paris. -29, rue Clauzel; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;779;Place du Pollet (Dieppe;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MESPLÈS, Paul-Eugène; ; ; ;né à Paris. -29, rue Clauzel; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;780;Bateau délaissé (Pollet;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MESPLÈS, Paul-Eugène; ; ; ;né à Paris. -29, rue Clauzel; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;781;Coin du Pollet (Dieppe);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MESUREUR, Noé; ; ; ;né à Boulogne-sur-Mer. -9, rue Clausel, Pariset à Cucy par Etaples; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;782;Le Chemin de sable du Trépied, à Cucq (Pas;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MESUREUR, Noé; ; ; ;né à Boulogne-sur-Mer. -9, rue Clausel, Pariset à Cucy par Etaples; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;783;Le bout d'Etaples (Pas;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MESUREUR, Noé; ; ; ;né à Boulogne-sur-Mer. -9, rue Clausel, Pariset à Cucy par Etaples; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;784;Communal Sud de Cucq (Pas;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MESUREUR, Noé; ; ; ;né à Boulogne-sur-Mer. -9, rue Clausel, Pariset à Cucy par Etaples; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;785;Le Rieu du Gué, le soir, à Daunes (Pas de;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MEUNIÉ, Paul-Henri; ; ; ;né à Paris. -15, boulevard Berthier; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;786;Clownesse;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MEUNIÉ, Paul-Henri; ; ; ;né à Paris. -15, boulevard Berthier; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;787;De quoi déjeuner;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MEUNIÉ, Paul-Henri; ; ; ;né à Paris. -15, boulevard Berthier; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;788;Fleurs;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MEUNIÉ, Paul-Henri; ; ; ;né à Paris. -15, boulevard Berthier; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;789;Rue Brémontier, neige;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MEUNIÉ, Paul-Henri; ; ; ;né à Paris. -15, boulevard Berthier; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;790;Tête d'étude;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MEUNIÉ, Paul-Henri; ; ; ;né à Paris. -15, boulevard Berthier; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;791;Étude;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MICHON, Edouard-Michel; ; ; ; né à Anet (Eure Anet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;792;Savetier;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MICHON, Edouard-Michel; ; ; ; né à Anet (Eure Anet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;793;L'Eure à Anet (Eure;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MILLET, James; ; ; ;né à Genève (Suisse) (Français) 123, boulevard Richard-Lenoir, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;794;Comice Agricole de Ciré (Charente rieure;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MILLET, James; ; ; ;né à Genève (Suisse) (Français) 123, boulevard Richard-Lenoir, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;795;Plaisir du mal;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MILLET, James; ; ; ;né à Genève (Suisse) (Français) 123, boulevard Richard-Lenoir, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;796;Derrière la Maison de J.-F. Millet à Barbizon;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MILLET, James; ; ; ;né à Genève (Suisse) (Français) 123, boulevard Richard-Lenoir, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;797;La ferme de la Jardy (Seine et;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MONIER, Camille; ; ; ;né à Montpellier. -12, rue des Artistes, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;798;L'Arnon aux Fougères (Cher;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MONIER, Camille; ; ; ;né à Montpellier. -12, rue des Artistes, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;799;La Baie de Saint;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MONIER, Camille; ; ; ;né à Montpellier. -12, rue des Artistes, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;800;Prairie, printemps;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MONIER, Camille; ; ; ;né à Montpellier. -12, rue des Artistes, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;801;Le pont de Culau;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MONIER, Camille; ; ; ;né à Montpellier. -12, rue des Artistes, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;802;Maisons au soleil;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MONIER, Camille; ; ; ;né à Montpellier. -12, rue des Artistes, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;803;Un verger;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MONIER, Camille; ; ; ;né à Montpellier. -12, rue des Artistes, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;804;Environs de Saint;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MOREL, Victor; ; ; ;né à Paris. -32, rue Saint; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;805;Portrait de Mlle Berthe M..;Aquarelle; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MOREL, Victor; ; ; ;né à Paris. -32, rue Saint; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;806;Portrait de Mme M...;Aquarelle; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MORET, Henry; ; ; ;né à Cherboueg. -Chez M. Blan chet, 20, rue Saint-Benoist, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;807;Faneuses;Appartient à M. le docteur Marcx; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MORET, Henry; ; ; ;né à Cherboueg. -Chez M. Blan chet, 20, rue Saint-Benoist, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;808;Braconnier, en Ploemeur;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MORET, Henry; ; ; ;né à Cherboueg. -Chez M. Blan chet, 20, rue Saint-Benoist, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;809;La brume à Doëlon (Finistère;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MORET, Henry; ; ; ;né à Cherboueg. -Chez M. Blan chet, 20, rue Saint-Benoist, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;810;La neige à Groix;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MORET, Henry; ; ; ;né à Cherboueg. -Chez M. Blan chet, 20, rue Saint-Benoist, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;811;Batteurs d'orge;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MORET, Henry; ; ; ;né à Cherboueg. -Chez M. Blan chet, 20, rue Saint-Benoist, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;812;Ramasseur de pommes de terre;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MOROT, Victor-Paul-Ernest; ; ; ;né à Paris. -61, rue Lepic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;813;Environ de Pontoise. Jeunes saules;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MOROT, Victor-Paul-Ernest; ; ; ;né à Paris. -61, rue Lepic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;814;Le pont d'Aunet (Seine-et-Marne;Etude; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MOSTERTMAN, Louis; ; ; ;né à Paris. -18, avenue Tru daine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;815;Barbillon;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MOSTERTMAN, Louis; ; ; ;né à Paris. -18, avenue Tru daine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;816;Un thé;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MOSTERTMAN, Louis; ; ; ;né à Paris. -18, avenue Tru daine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;817;Une rue de Cernay (Seine;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MOSTERTMAN, Louis; ; ; ;né à Paris. -18, avenue Tru daine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;818;Etude à l'Etang de Griveau;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MOSTERTMAN, Louis; ; ; ;né à Paris. -18, avenue Tru daine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;819;Orange;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MOSTERTMAN, Louis; ; ; ;né à Paris. -18, avenue Tru daine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;820;Orange;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MOSTERTMAN, Louis; ; ; ;né à Paris. -18, avenue Tru daine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;821;OEufs à la Coque;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
MOUILLARD, Lucien; ; ; ;né à Paris. -71, rue de l'Assomption; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;822;La nouvelle acquisition (Tunisie;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
